"","Client ID","Cluster Number"
"10522",10522,7
"10523",10523,2
"10524",10524,7
"10525",10525,6
"10526",10526,5
"10527",10527,8
"10528",10528,2
"10529",10529,3
"10530",10530,1
"10531",10531,7
"10532",10532,2
"10533",10533,2
"10534",10534,7
"10535",10535,3
"10536",10536,2
"10537",10537,2
"10538",10538,1
"10539",10539,5
"10540",10540,4
"10541",10541,4
"10542",10542,1
"10543",10543,5
"10544",10544,6
"10545",10545,2
"10546",10546,7
"10547",10547,1
"10548",10548,7
"10549",10549,7
"10550",10550,3
"10551",10551,2
"10552",10552,2
"10553",10553,7
"10554",10554,8
"10555",10555,2
"10556",10556,5
"10557",10557,3
"10558",10558,7
"10559",10559,2
"10560",10560,4
"10561",10561,2
"10562",10562,6
"10563",10563,3
"10564",10564,3
"10565",10565,2
"10566",10566,7
"10567",10567,7
"10568",10568,3
"10569",10569,3
"10570",10570,6
"10571",10571,2
"10572",10572,2
"10573",10573,4
"10574",10574,2
"10575",10575,5
"10576",10576,3
"10577",10577,2
"10578",10578,2
"10579",10579,2
"10580",10580,2
"10581",10581,4
"10582",10582,3
"10583",10583,7
"10584",10584,1
"10585",10585,2
"10586",10586,8
"10587",10587,3
"10588",10588,2
"10589",10589,2
"10590",10590,6
"10591",10591,7
"10592",10592,1
"10593",10593,3
"10594",10594,7
"10595",10595,7
"10596",10596,3
"10597",10597,4
"10598",10598,1
"10599",10599,5
"10600",10600,2
"10601",10601,2
"10602",10602,3
"10603",10603,6
"10604",10604,2
"10605",10605,7
"10606",10606,4
"10607",10607,6
"10608",10608,3
"10609",10609,7
"10610",10610,5
"10611",10611,1
"10612",10612,1
"10613",10613,3
"10614",10614,7
"10615",10615,7
"10616",10616,7
"10617",10617,3
"10618",10618,1
"10619",10619,2
"10620",10620,6
"10621",10621,3
"10622",10622,2
"10623",10623,2
"10624",10624,8
"10625",10625,6
"10626",10626,3
"10627",10627,7
"10628",10628,2
"10629",10629,6
"10630",10630,1
"10631",10631,7
"10632",10632,4
"10633",10633,3
"10634",10634,3
"10635",10635,3
"10636",10636,2
"10637",10637,4
"10638",10638,4
"10639",10639,7
"10640",10640,1
"10641",10641,2
"10642",10642,1
"10643",10643,8
"10644",10644,7
"10645",10645,5
"10646",10646,5
"10647",10647,2
"10648",10648,3
"10649",10649,3
"10650",10650,2
"10651",10651,2
"10652",10652,6
"10653",10653,5
"10654",10654,2
"10655",10655,2
"10656",10656,5
"10657",10657,3
"10658",10658,2
"10659",10659,2
"10660",10660,7
"10661",10661,7
"10662",10662,7
"10663",10663,7
"10664",10664,6
"10665",10665,7
"10666",10666,7
"10667",10667,6
"10668",10668,4
"10669",10669,2
"10670",10670,7
"10671",10671,6
"10672",10672,5
"10673",10673,2
"10674",10674,4
"10675",10675,7
"10676",10676,1
"10677",10677,2
"10678",10678,3
"10679",10679,2
"10680",10680,5
"10681",10681,7
"10682",10682,7
"10683",10683,1
"10684",10684,7
"10685",10685,3
"10686",10686,4
"10687",10687,7
"10688",10688,2
"10689",10689,8
"10690",10690,1
"10691",10691,7
"10692",10692,2
"10693",10693,6
"10694",10694,4
"10695",10695,2
"10696",10696,2
"10697",10697,6
"10698",10698,5
"10699",10699,7
"10700",10700,3
"10701",10701,8
"10702",10702,2
"10703",10703,4
"10704",10704,1
"10705",10705,7
"10706",10706,2
"10707",10707,8
"10708",10708,2
"10709",10709,6
"10710",10710,8
"10711",10711,4
"10712",10712,7
"10713",10713,4
"10714",10714,2
"10715",10715,2
"10716",10716,5
"10717",10717,7
"10718",10718,4
"10719",10719,6
"10720",10720,8
"10721",10721,2
"10722",10722,4
"10723",10723,8
"10724",10724,7
"10725",10725,7
"10726",10726,7
"10727",10727,2
"10728",10728,8
"10729",10729,4
"10730",10730,8
"10731",10731,3
"10732",10732,3
"10733",10733,1
"10734",10734,3
"10735",10735,6
"10736",10736,7
"10737",10737,2
"10738",10738,7
"10739",10739,2
"10740",10740,7
"10741",10741,4
"10742",10742,2
"10743",10743,5
"10744",10744,4
"10745",10745,4
"10746",10746,2
"10747",10747,2
"10748",10748,2
"10749",10749,2
"10750",10750,2
"10751",10751,2
"10752",10752,2
"10753",10753,6
"10754",10754,2
"10755",10755,7
"10756",10756,7
"10757",10757,7
"10758",10758,6
"10759",10759,7
"10760",10760,5
"10761",10761,7
"10762",10762,5
"10763",10763,2
"10764",10764,1
"10765",10765,2
"10766",10766,7
"10767",10767,6
"10768",10768,3
"10769",10769,3
"10770",10770,2
"10771",10771,7
"10772",10772,3
"10773",10773,5
"10774",10774,7
"10775",10775,2
"10776",10776,4
"10777",10777,7
"10778",10778,3
"10779",10779,3
"10780",10780,2
"10781",10781,3
"10782",10782,1
"10783",10783,2
"10784",10784,7
"10785",10785,2
"10786",10786,2
"10787",10787,7
"10788",10788,2
"10789",10789,2
"10790",10790,1
"10791",10791,8
"10792",10792,2
"10793",10793,7
"10794",10794,6
"10795",10795,2
"10796",10796,3
"10797",10797,6
"10798",10798,3
"10799",10799,3
"10800",10800,8
"10801",10801,7
"10802",10802,2
"10803",10803,1
"10804",10804,3
"10805",10805,4
"10806",10806,7
"10807",10807,8
"10808",10808,6
"10809",10809,4
"10810",10810,5
"10811",10811,7
"10812",10812,7
"10813",10813,6
"10814",10814,7
"10815",10815,5
"10816",10816,5
"10817",10817,6
"10818",10818,4
"10819",10819,2
"10820",10820,4
"10821",10821,2
"10822",10822,7
"10823",10823,4
"10824",10824,4
"10825",10825,6
"10826",10826,7
"10827",10827,1
"10828",10828,2
"10829",10829,3
"10830",10830,7
"10831",10831,5
"10832",10832,1
"10833",10833,2
"10834",10834,6
"10835",10835,7
"10836",10836,3
"10837",10837,2
"10838",10838,5
"10839",10839,8
"10840",10840,1
"10841",10841,1
"10842",10842,7
"10843",10843,7
"10844",10844,2
"10845",10845,1
"10846",10846,4
"10847",10847,6
"10848",10848,6
"10849",10849,4
"10850",10850,8
"10851",10851,5
"10852",10852,6
"10853",10853,7
"10854",10854,3
"10855",10855,6
"10856",10856,2
"10857",10857,7
"10858",10858,7
"10859",10859,2
"10860",10860,7
"10861",10861,7
"10862",10862,3
"10863",10863,7
"10864",10864,5
"10865",10865,3
"10866",10866,7
"10867",10867,7
"10868",10868,4
"10869",10869,8
"10870",10870,7
"10871",10871,2
"10872",10872,3
"10873",10873,4
"10874",10874,7
"10875",10875,2
"10876",10876,5
"10877",10877,1
"10878",10878,5
"10879",10879,1
"10880",10880,2
"10881",10881,5
"10882",10882,2
"10883",10883,7
"10884",10884,4
"10885",10885,7
"10886",10886,3
"10887",10887,3
"10888",10888,2
"10889",10889,5
"10890",10890,2
"10891",10891,5
"10892",10892,6
"10893",10893,7
"10894",10894,2
"10895",10895,8
"10896",10896,2
"10897",10897,2
"10898",10898,7
"10899",10899,2
"10900",10900,2
"10901",10901,2
"10902",10902,2
"10903",10903,4
"10904",10904,4
"10905",10905,6
"10906",10906,2
"10907",10907,6
"10908",10908,3
"10909",10909,2
"10910",10910,2
"10911",10911,2
"10912",10912,3
"10913",10913,8
"10914",10914,2
"10915",10915,7
"10916",10916,1
"10917",10917,1
"10918",10918,2
"10919",10919,7
"10920",10920,2
"10921",10921,7
"10922",10922,5
"10923",10923,5
"10924",10924,7
"10925",10925,7
"10926",10926,6
"10927",10927,4
"10928",10928,2
"10929",10929,2
"10930",10930,3
"10931",10931,2
"10932",10932,7
"10933",10933,7
"10934",10934,3
"10935",10935,2
"10936",10936,7
"10937",10937,4
"10938",10938,5
"10939",10939,5
"10940",10940,3
"10941",10941,8
"10942",10942,2
"10943",10943,5
"10944",10944,4
"10945",10945,8
"10946",10946,2
"10947",10947,2
"10948",10948,2
"10949",10949,8
"10950",10950,4
"10951",10951,2
"10952",10952,6
"10953",10953,7
"10954",10954,6
"10955",10955,6
"10956",10956,2
"10957",10957,5
"10958",10958,1
"10959",10959,2
"10960",10960,2
"10961",10961,6
"10962",10962,5
"10963",10963,2
"10964",10964,6
"10965",10965,3
"10966",10966,2
"10967",10967,2
"10968",10968,8
"10969",10969,1
"10970",10970,6
"10971",10971,1
"10972",10972,3
"10973",10973,3
"10974",10974,5
"10975",10975,6
"10976",10976,2
"10977",10977,2
"10978",10978,6
"10979",10979,7
"10980",10980,3
"10981",10981,2
"10982",10982,6
"10983",10983,4
"10984",10984,7
"10985",10985,7
"10986",10986,2
"10987",10987,6
"10988",10988,4
"10989",10989,3
"10990",10990,7
"10991",10991,2
"10992",10992,3
"10993",10993,7
"10994",10994,4
"10995",10995,2
"10996",10996,2
"10997",10997,6
"10998",10998,5
"10999",10999,7
"11000",11000,7
"11001",11001,6
"11002",11002,7
"11003",11003,2
"11004",11004,2
"11005",11005,7
"11006",11006,7
"11007",11007,3
"11008",11008,7
"11009",11009,4
"11010",11010,2
"11011",11011,3
"11012",11012,7
"11013",11013,4
"11014",11014,3
"11015",11015,2
"11016",11016,7
"11017",11017,2
"11018",11018,7
"11019",11019,2
"11020",11020,7
"11021",11021,4
"11022",11022,3
"11023",11023,7
"11024",11024,4
"11025",11025,2
"11026",11026,8
"11027",11027,6
"11028",11028,5
"11029",11029,3
"11030",11030,7
"11031",11031,6
"11032",11032,2
"11033",11033,2
"11034",11034,2
"11035",11035,2
"11036",11036,2
"11037",11037,4
"11038",11038,6
"11039",11039,1
"11040",11040,6
"11041",11041,6
"11042",11042,6
"11043",11043,2
"11044",11044,4
"11045",11045,7
"11046",11046,7
"11047",11047,7
"11048",11048,2
"11049",11049,1
"11050",11050,2
"11051",11051,8
"11052",11052,5
"11053",11053,3
"11054",11054,2
"11055",11055,2
"11056",11056,7
"11057",11057,7
"11058",11058,7
"11059",11059,2
"11060",11060,2
"11061",11061,2
"11062",11062,7
"11063",11063,7
"11064",11064,2
"11065",11065,2
"11066",11066,7
"11067",11067,1
"11068",11068,3
"11069",11069,2
"11070",11070,7
"11071",11071,2
"11072",11072,1
"11073",11073,1
"11074",11074,1
"11075",11075,3
"11076",11076,4
"11077",11077,7
"11078",11078,2
"11079",11079,8
"11080",11080,8
"11081",11081,1
"11082",11082,2
"11083",11083,2
"11084",11084,6
"11085",11085,6
"11086",11086,4
"11087",11087,7
"11088",11088,8
"11089",11089,2
"11090",11090,4
"11091",11091,7
"11092",11092,3
"11093",11093,2
"11094",11094,3
"11095",11095,6
"11096",11096,2
"11097",11097,4
"11098",11098,2
"11099",11099,3
"11100",11100,7
"11101",11101,4
"11102",11102,4
"11103",11103,7
"11104",11104,2
"11105",11105,2
"11106",11106,6
"11107",11107,7
"11108",11108,2
"11109",11109,7
"11110",11110,7
"11111",11111,7
"11112",11112,7
"11113",11113,3
"11114",11114,2
"11115",11115,7
"11116",11116,2
"11117",11117,2
"11118",11118,7
"11119",11119,2
"11120",11120,4
"11121",11121,4
"11122",11122,3
"11123",11123,7
"11124",11124,7
"11125",11125,7
"11126",11126,6
"11127",11127,7
"11128",11128,3
"11129",11129,6
"11130",11130,2
"11131",11131,4
"11132",11132,3
"11133",11133,2
"11134",11134,7
"11135",11135,2
"11136",11136,4
"11137",11137,1
"11138",11138,5
"11139",11139,2
"11140",11140,1
"11141",11141,2
"11142",11142,2
"11143",11143,4
"11144",11144,5
"11145",11145,7
"11146",11146,7
"11147",11147,8
"11148",11148,2
"11149",11149,7
"11150",11150,7
"11151",11151,5
"11152",11152,7
"11153",11153,2
"11154",11154,4
"11155",11155,2
"11156",11156,7
"11157",11157,8
"11158",11158,6
"11159",11159,2
"11160",11160,3
"11161",11161,3
"11162",11162,2
"11163",11163,1
"11164",11164,5
"11165",11165,1
"11166",11166,3
"11167",11167,6
"11168",11168,7
"11169",11169,2
"11170",11170,8
"11171",11171,7
"11172",11172,3
"11173",11173,2
"11174",11174,7
"11175",11175,2
"11176",11176,2
"11177",11177,7
"11178",11178,5
"11179",11179,6
"11180",11180,3
"11181",11181,2
"11182",11182,8
"11183",11183,2
"11184",11184,7
"11185",11185,6
"11186",11186,4
"11187",11187,3
"11188",11188,7
"11189",11189,7
"11190",11190,2
"11191",11191,7
"11192",11192,3
"11193",11193,5
"11194",11194,4
"11195",11195,8
"11196",11196,2
"11197",11197,3
"11198",11198,3
"11199",11199,2
"11200",11200,7
"11201",11201,7
"11202",11202,2
"11203",11203,4
"11204",11204,6
"11205",11205,7
"11206",11206,7
"11207",11207,2
"11208",11208,7
"11209",11209,3
"11210",11210,4
"11211",11211,6
"11212",11212,7
"11213",11213,3
"11214",11214,7
"11215",11215,3
"11216",11216,2
"11217",11217,4
"11218",11218,3
"11219",11219,4
"11220",11220,4
"11221",11221,7
"11222",11222,5
"11223",11223,2
"11224",11224,2
"11225",11225,3
"11226",11226,2
"11227",11227,7
"11228",11228,4
"11229",11229,7
"11230",11230,2
"11231",11231,2
"11232",11232,4
"11233",11233,1
"11234",11234,3
"11235",11235,5
"11236",11236,2
"11237",11237,7
"11238",11238,4
"11239",11239,7
"11240",11240,2
"11241",11241,4
"11242",11242,2
"11243",11243,8
"11244",11244,7
"11245",11245,4
"11246",11246,7
"11247",11247,2
"11248",11248,7
"11249",11249,6
"11250",11250,2
"11251",11251,6
"11252",11252,7
"11253",11253,4
"11254",11254,3
"11255",11255,2
"11256",11256,2
"11257",11257,2
"11258",11258,2
"11259",11259,2
"11260",11260,3
"11261",11261,3
"11262",11262,5
"11263",11263,7
"11264",11264,3
"11265",11265,7
"11266",11266,2
"11267",11267,7
"11268",11268,7
"11269",11269,7
"11270",11270,2
"11271",11271,2
"11272",11272,4
"11273",11273,7
"11274",11274,4
"11275",11275,2
"11276",11276,2
"11277",11277,7
"11278",11278,5
"11279",11279,6
"11280",11280,7
"11281",11281,7
"11282",11282,5
"11283",11283,2
"11284",11284,2
"11285",11285,7
"11286",11286,6
"11287",11287,5
"11288",11288,6
"11289",11289,6
"11290",11290,7
"11291",11291,2
"11292",11292,8
"11293",11293,7
"11294",11294,3
"11295",11295,2
"11296",11296,3
"11297",11297,8
"11298",11298,2
"11299",11299,2
"11300",11300,6
"11301",11301,2
"11302",11302,2
"11303",11303,4
"11304",11304,2
"11305",11305,7
"11306",11306,2
"11307",11307,6
"11308",11308,6
"11309",11309,7
"11310",11310,2
"11311",11311,2
"11312",11312,2
"11313",11313,4
"11314",11314,5
"11315",11315,2
"11316",11316,7
"11317",11317,6
"11318",11318,1
"11319",11319,3
"11320",11320,7
"11321",11321,5
"11322",11322,3
"11323",11323,4
"11324",11324,7
"11325",11325,5
"11326",11326,7
"11327",11327,2
"11328",11328,4
"11329",11329,4
"11330",11330,2
"11331",11331,1
"11332",11332,2
"11333",11333,3
"11334",11334,3
"11335",11335,2
"11336",11336,1
"11337",11337,8
"11338",11338,3
"11339",11339,7
"11340",11340,4
"11341",11341,2
"11342",11342,3
"11343",11343,2
"11344",11344,8
"11345",11345,7
"11346",11346,7
"11347",11347,2
"11348",11348,6
"11349",11349,7
"11350",11350,7
"11351",11351,2
"11352",11352,7
"11353",11353,2
"11354",11354,2
"11355",11355,7
"11356",11356,2
"11357",11357,6
"11358",11358,2
"11359",11359,4
"11360",11360,3
"11361",11361,6
"11362",11362,4
"11363",11363,6
"11364",11364,1
"11365",11365,2
"11366",11366,1
"11367",11367,2
"11368",11368,2
"11369",11369,2
"11370",11370,7
"11371",11371,2
"11372",11372,7
"11373",11373,7
"11374",11374,7
"11375",11375,7
"11376",11376,2
"11377",11377,2
"11378",11378,2
"11379",11379,3
"11380",11380,1
"11381",11381,5
"11382",11382,4
"11383",11383,5
"11384",11384,7
"11385",11385,5
"11386",11386,4
"11387",11387,6
"11388",11388,2
"11389",11389,2
"11390",11390,2
"11391",11391,6
"11392",11392,7
"11393",11393,3
"11394",11394,7
"11395",11395,6
"11396",11396,3
"11397",11397,7
"11398",11398,7
"11399",11399,6
"11400",11400,6
"11401",11401,2
"11402",11402,4
"11403",11403,2
"11404",11404,3
"11405",11405,3
"11406",11406,2
"11407",11407,7
"11408",11408,6
"11409",11409,2
"11410",11410,3
"11411",11411,2
"11412",11412,5
"11413",11413,7
"11414",11414,3
"11415",11415,7
"11416",11416,3
"11417",11417,8
"11418",11418,1
"11419",11419,6
"11420",11420,2
"11421",11421,4
"11422",11422,3
"11423",11423,7
"11424",11424,1
"11425",11425,5
"11426",11426,2
"11427",11427,7
"11428",11428,2
"11429",11429,2
"11430",11430,4
"11431",11431,2
"11432",11432,2
"11433",11433,8
"11434",11434,8
"11435",11435,7
"11436",11436,2
"11437",11437,3
"11438",11438,2
"11439",11439,7
"11440",11440,4
"11441",11441,2
"11442",11442,8
"11443",11443,4
"11444",11444,8
"11445",11445,2
"11446",11446,3
"11447",11447,7
"11448",11448,6
"11449",11449,1
"11450",11450,4
"11451",11451,2
"11452",11452,2
"11453",11453,7
"11454",11454,8
"11455",11455,3
"11456",11456,4
"11457",11457,4
"11458",11458,6
"11459",11459,4
"11460",11460,4
"11461",11461,6
"11462",11462,6
"11463",11463,6
"11464",11464,7
"11465",11465,5
"11466",11466,6
"11467",11467,6
"11468",11468,1
"11469",11469,7
"11470",11470,7
"11471",11471,3
"11472",11472,4
"11473",11473,2
"11474",11474,4
"11475",11475,3
"11476",11476,2
"11477",11477,4
"11478",11478,7
"11479",11479,6
"11480",11480,1
"11481",11481,7
"11482",11482,7
"11483",11483,5
"11484",11484,1
"11485",11485,7
"11486",11486,2
"11487",11487,7
"11488",11488,3
"11489",11489,3
"11490",11490,2
"11491",11491,2
"11492",11492,8
"11493",11493,2
"11494",11494,4
"11495",11495,2
"11496",11496,7
"11497",11497,6
"11498",11498,6
"11499",11499,6
"11500",11500,1
"11501",11501,6
"11502",11502,8
"11503",11503,2
"11504",11504,3
"11505",11505,4
"11506",11506,8
"11507",11507,2
"11508",11508,3
"11509",11509,3
"11510",11510,7
"11511",11511,2
"11512",11512,2
"11513",11513,4
"11514",11514,7
"11515",11515,5
"11516",11516,3
"11517",11517,2
"11518",11518,2
"11519",11519,3
"11520",11520,7
"11521",11521,6
"11522",11522,4
"11523",11523,4
"11524",11524,5
"11525",11525,2
"11526",11526,5
"11527",11527,6
"11528",11528,6
"11529",11529,7
"11530",11530,6
"11531",11531,4
"11532",11532,6
"11533",11533,2
"11534",11534,2
"11535",11535,2
"11536",11536,2
"11537",11537,2
"11538",11538,6
"11539",11539,2
"11540",11540,1
"11541",11541,7
"11542",11542,2
"11543",11543,1
"11544",11544,7
"11545",11545,4
"11546",11546,6
"11547",11547,7
"11548",11548,7
"11549",11549,5
"11550",11550,4
"11551",11551,3
"11552",11552,2
"11553",11553,5
"11554",11554,2
"11555",11555,7
"11556",11556,7
"11557",11557,3
"11558",11558,7
"11559",11559,4
"11560",11560,5
"11561",11561,2
"11562",11562,1
"11563",11563,6
"11564",11564,5
"11565",11565,5
"11566",11566,6
"11567",11567,2
"11568",11568,2
"11569",11569,5
"11570",11570,4
"11571",11571,2
"11572",11572,2
"11573",11573,2
"11574",11574,7
"11575",11575,7
"11576",11576,1
"11577",11577,3
"11578",11578,4
"11579",11579,1
"11580",11580,6
"11581",11581,6
"11582",11582,5
"11583",11583,6
"11584",11584,7
"11585",11585,2
"11586",11586,4
"11587",11587,2
"11588",11588,5
"11589",11589,2
"11590",11590,2
"11591",11591,1
"11592",11592,2
"11593",11593,5
"11594",11594,4
"11595",11595,5
"11596",11596,1
"11597",11597,2
"11598",11598,7
"11599",11599,4
"11600",11600,3
"11601",11601,4
"11602",11602,4
"11603",11603,5
"11604",11604,6
"11605",11605,6
"11606",11606,5
"11607",11607,3
"11608",11608,3
"11609",11609,2
"11610",11610,7
"11611",11611,6
"11612",11612,6
"11613",11613,2
"11614",11614,2
"11615",11615,8
"11616",11616,2
"11617",11617,1
"11618",11618,6
"11619",11619,7
"11620",11620,1
"11621",11621,2
"11622",11622,4
"11623",11623,2
"11624",11624,2
"11625",11625,3
"11626",11626,2
"11627",11627,2
"11628",11628,6
"11629",11629,2
"11630",11630,4
"11631",11631,2
"11632",11632,4
"11633",11633,7
"11634",11634,7
"11635",11635,2
"11636",11636,1
"11637",11637,2
"11638",11638,1
"11639",11639,2
"11640",11640,2
"11641",11641,1
"11642",11642,4
"11643",11643,4
"11644",11644,3
"11645",11645,2
"11646",11646,7
"11647",11647,3
"11648",11648,3
"11649",11649,7
"11650",11650,6
"11651",11651,4
"11652",11652,7
"11653",11653,7
"11654",11654,3
"11655",11655,3
"11656",11656,3
"11657",11657,3
"11658",11658,2
"11659",11659,4
"11660",11660,7
"11661",11661,7
"11662",11662,7
"11663",11663,1
"11664",11664,2
"11665",11665,8
"11666",11666,2
"11667",11667,4
"11668",11668,7
"11669",11669,2
"11670",11670,7
"11671",11671,3
"11672",11672,2
"11673",11673,2
"11674",11674,4
"11675",11675,7
"11676",11676,4
"11677",11677,6
"11678",11678,8
"11679",11679,5
"11680",11680,7
"11681",11681,2
"11682",11682,6
"11683",11683,2
"11684",11684,7
"11685",11685,7
"11686",11686,2
"11687",11687,2
"11688",11688,7
"11689",11689,4
"11690",11690,2
"11691",11691,2
"11692",11692,2
"11693",11693,3
"11694",11694,2
"11695",11695,2
"11696",11696,7
"11697",11697,3
"11698",11698,3
"11699",11699,2
"11700",11700,7
"11701",11701,2
"11702",11702,6
"11703",11703,7
"11704",11704,6
"11705",11705,4
"11706",11706,7
"11707",11707,2
"11708",11708,8
"11709",11709,7
"11710",11710,7
"11711",11711,2
"11712",11712,7
"11713",11713,7
"11714",11714,6
"11715",11715,3
"11716",11716,6
"11717",11717,3
"11718",11718,2
"11719",11719,5
"11720",11720,2
"11721",11721,7
"11722",11722,3
"11723",11723,2
"11724",11724,2
"11725",11725,2
"11726",11726,4
"11727",11727,2
"11728",11728,2
"11729",11729,3
"11730",11730,2
"11731",11731,7
"11732",11732,3
"11733",11733,2
"11734",11734,4
"11735",11735,2
"11736",11736,6
"11737",11737,1
"11738",11738,7
"11739",11739,7
"11740",11740,7
"11741",11741,3
"11742",11742,2
"11743",11743,3
"11744",11744,7
"11745",11745,2
"11746",11746,2
"11747",11747,2
"11748",11748,3
"11749",11749,7
"11750",11750,7
"11751",11751,6
"11752",11752,2
"11753",11753,1
"11754",11754,2
"11755",11755,7
"11756",11756,4
"11757",11757,4
"11758",11758,7
"11759",11759,7
"11760",11760,7
"11761",11761,5
"11762",11762,3
"11763",11763,2
"11764",11764,2
"11765",11765,6
"11766",11766,7
"11767",11767,8
"11768",11768,3
"11769",11769,2
"11770",11770,7
"11771",11771,2
"11772",11772,7
"11773",11773,6
"11774",11774,2
"11775",11775,6
"11776",11776,4
"11777",11777,6
"11778",11778,2
"11779",11779,2
"11780",11780,2
"11781",11781,4
"11782",11782,6
"11783",11783,4
"11784",11784,1
"11785",11785,7
"11786",11786,2
"11787",11787,5
"11788",11788,2
"11789",11789,3
"11790",11790,7
"11791",11791,2
"11792",11792,3
"11793",11793,5
"11794",11794,7
"11795",11795,7
"11796",11796,2
"11797",11797,7
"11798",11798,6
"11799",11799,4
"11800",11800,1
"11801",11801,8
"11802",11802,7
"11803",11803,3
"11804",11804,3
"11805",11805,7
"11806",11806,6
"11807",11807,7
"11808",11808,7
"11809",11809,7
"11810",11810,2
"11811",11811,2
"11812",11812,2
"11813",11813,7
"11814",11814,6
"11815",11815,3
"11816",11816,6
"11817",11817,7
"11818",11818,6
"11819",11819,3
"11820",11820,2
"11821",11821,2
"11822",11822,7
"11823",11823,3
"11824",11824,7
"11825",11825,4
"11826",11826,2
"11827",11827,6
"11828",11828,7
"11829",11829,7
"11830",11830,5
"11831",11831,6
"11832",11832,4
"11833",11833,3
"11834",11834,1
"11835",11835,3
"11836",11836,2
"11837",11837,7
"11838",11838,4
"11839",11839,4
"11840",11840,1
"11841",11841,4
"11842",11842,2
"11843",11843,8
"11844",11844,2
"11845",11845,2
"11846",11846,5
"11847",11847,7
"11848",11848,1
"11849",11849,7
"11850",11850,2
"11851",11851,7
"11852",11852,2
"11853",11853,3
"11854",11854,5
"11855",11855,2
"11856",11856,2
"11857",11857,2
"11858",11858,7
"11859",11859,7
"11860",11860,2
"11861",11861,7
"11862",11862,7
"11863",11863,2
"11864",11864,2
"11865",11865,8
"11866",11866,1
"11867",11867,8
"11868",11868,2
"11869",11869,8
"11870",11870,2
"11871",11871,2
"11872",11872,1
"11873",11873,3
"11874",11874,6
"11875",11875,6
"11876",11876,6
"11877",11877,7
"11878",11878,3
"11879",11879,2
"11880",11880,6
"11881",11881,3
"11882",11882,7
"11883",11883,4
"11884",11884,2
"11885",11885,6
"11886",11886,4
"11887",11887,7
"11888",11888,6
"11889",11889,2
"11890",11890,2
"11891",11891,7
"11892",11892,2
"11893",11893,7
"11894",11894,5
"11895",11895,2
"11896",11896,5
"11897",11897,3
"11898",11898,6
"11899",11899,3
"11900",11900,7
"11901",11901,3
"11902",11902,5
"11903",11903,7
"11904",11904,2
"11905",11905,3
"11906",11906,2
"11907",11907,7
"11908",11908,3
"11909",11909,8
"11910",11910,7
"11911",11911,3
"11912",11912,6
"11913",11913,3
"11914",11914,8
"11915",11915,2
"11916",11916,2
"11917",11917,7
"11918",11918,7
"11919",11919,2
"11920",11920,2
"11921",11921,2
"11922",11922,7
"11923",11923,4
"11924",11924,7
"11925",11925,4
"11926",11926,3
"11927",11927,2
"11928",11928,1
"11929",11929,4
"11930",11930,6
"11931",11931,3
"11932",11932,1
"11933",11933,4
"11934",11934,3
"11935",11935,2
"11936",11936,2
"11937",11937,2
"11938",11938,6
"11939",11939,3
"11940",11940,7
"11941",11941,2
"11942",11942,7
"11943",11943,2
"11944",11944,1
"11945",11945,4
"11946",11946,7
"11947",11947,4
"11948",11948,2
"11949",11949,2
"11950",11950,2
"11951",11951,6
"11952",11952,7
"11953",11953,1
"11954",11954,4
"11955",11955,2
"11956",11956,4
"11957",11957,5
"11958",11958,4
"11959",11959,7
"11960",11960,7
"11961",11961,3
"11962",11962,3
"11963",11963,4
"11964",11964,2
"11965",11965,3
"11966",11966,2
"11967",11967,3
"11968",11968,3
"11969",11969,2
"11970",11970,6
"11971",11971,6
"11972",11972,7
"11973",11973,4
"11974",11974,2
"11975",11975,4
"11976",11976,2
"11977",11977,7
"11978",11978,7
"11979",11979,7
"11980",11980,8
"11981",11981,8
"11982",11982,6
"11983",11983,4
"11984",11984,2
"11985",11985,7
"11986",11986,7
"11987",11987,2
"11988",11988,3
"11989",11989,3
"11990",11990,4
"11991",11991,7
"11992",11992,2
"11993",11993,6
"11994",11994,8
"11995",11995,7
"11996",11996,7
"11997",11997,5
"11998",11998,6
"11999",11999,6
"12000",12000,7
"12001",12001,6
"12002",12002,2
"12003",12003,6
"12004",12004,4
"12005",12005,7
"12006",12006,1
"12007",12007,2
"12008",12008,4
"12009",12009,7
"12010",12010,2
"12011",12011,2
"12012",12012,2
"12013",12013,3
"12014",12014,6
"12015",12015,1
"12016",12016,3
"12017",12017,6
"12018",12018,7
"12019",12019,6
"12020",12020,8
"12021",12021,4
"12022",12022,5
"12023",12023,6
"12024",12024,6
"12025",12025,7
"12026",12026,4
"12027",12027,8
"12028",12028,2
"12029",12029,2
"12030",12030,2
"12031",12031,3
"12032",12032,2
"12033",12033,3
"12034",12034,7
"12035",12035,7
"12036",12036,3
"12037",12037,6
"12038",12038,7
"12039",12039,2
"12040",12040,2
"12041",12041,8
"12042",12042,6
"12043",12043,4
"12044",12044,1
"12045",12045,2
"12046",12046,6
"12047",12047,7
"12048",12048,3
"12049",12049,6
"12050",12050,3
"12051",12051,3
"12052",12052,2
"12053",12053,4
"12054",12054,7
"12055",12055,5
"12056",12056,7
"12057",12057,7
"12058",12058,3
"12059",12059,7
"12060",12060,2
"12061",12061,2
"12062",12062,8
"12063",12063,5
"12064",12064,7
"12065",12065,5
"12066",12066,4
"12067",12067,2
"12068",12068,2
"12069",12069,3
"12070",12070,6
"12071",12071,4
"12072",12072,4
"12073",12073,2
"12074",12074,3
